pid,gtin,gln,targetMarketCountryCode,isDeleted,last_modified_date
9758,00067311207467,0067311000013,CA,0         ,2014-02-28 16:45:20.4030000
9765,00067311207627,0067311000013,CA,0         ,2014-02-28 16:45:20.8570000
9766,00067311207641,0067311000013,CA,0         ,2014-02-28 16:45:20.9170000
9791,00067311217107,0067311000013,CA,0         ,2014-02-28 16:45:22.4100000
9792,00067311217169,0067311000013,CA,0         ,2014-02-28 16:45:22.4900000
9797,00067311217206,0067311000013,CA,0         ,2014-02-28 16:45:23.1500000
9798,00067311226116,0067311000013,CA,0         ,2014-02-28 16:45:23.2200000
9799,00067311226376,0067311000013,CA,0         ,2014-02-28 16:45:23.2870000
9814,00067311226413,0067311000013,CA,0         ,2014-02-28 16:45:24.2070000
9815,00067311226741,0067311000013,CA,0         ,2014-02-28 16:45:24.2600000
9820,00067311238249,0067311000013,CA,0         ,2014-02-28 16:45:24.6270000
9821,00067311238355,0067311000013,CA,0         ,2014-02-28 16:45:24.7000000
9835,00067311238584,0067311000013,CA,0         ,2014-02-28 16:45:25.5070000
9836,00067311240105,0067311000013,CA,0         ,2014-02-28 16:45:25.5600000
9843,00067311240204,0067311000013,CA,0         ,2014-02-28 16:45:25.9100000
9844,00067311240402,0067311000013,CA,0         ,2014-02-28 16:45:25.9700000
9847,00067311240426,0067311000013,CA,0         ,2014-02-28 16:45:26.1700000
9848,00067311257127,0067311000013,CA,0         ,2014-02-28 16:45:26.2330000
9854,00067311257141,0067311000013,CA,0         ,2014-02-28 16:45:26.6600000
9855,00067311257226,0067311000013,CA,0         ,2014-02-28 16:45:26.7330000
9858,00067311259312,0067311000013,CA,0         ,2014-02-28 16:45:36.9770000
9859,00067311259510,0067311000013,CA,0         ,2014-02-28 16:45:37.0300000
9863,00067311259541,0067311000013,CA,0         ,2014-02-28 16:45:37.2670000
9864,00067311267041,0067311000013,CA,0         ,2014-02-28 16:45:37.3170000
9871,00067311267065,0067311000013,CA,0         ,2014-02-28 16:45:37.7170000
9872,00067311267072,0067311000013,CA,0         ,2014-02-28 16:45:37.7830000
9873,00067311267089,0067311000013,CA,0         ,2014-02-28 16:45:37.8430000
9874,00067311285007,0067311000013,CA,0         ,2014-02-28 16:45:37.9100000
9875,00067311285359,0067311000013,CA,0         ,2014-02-28 16:45:37.9700000
9876,00067311285953,0067311000013,CA,0         ,2014-02-28 16:45:38.0370000
9725,00067311290926,0067311000013,CA,0         ,2014-02-28 16:45:04.8170000
9737,00067311295204,0067311000013,CA,0         ,2014-02-28 16:45:05.5600000
9738,00067311295280,0067311000013,CA,0         ,2014-02-28 16:45:05.6230000
9747,00067311295419,0067311000013,CA,0         ,2014-02-28 16:45:06.1700000
9748,00067311295655,0067311000013,CA,0         ,2014-02-28 16:45:06.2370000
9755,00067311295808,0067311000013,CA,0         ,2014-02-28 16:45:06.8470000
9756,00067311307334,0067311000013,CA,0         ,2014-02-28 16:45:06.9370000
9761,00067311307358,0067311000013,CA,0         ,2014-02-28 16:45:20.6270000
9762,00067311307570,0067311000013,CA,0         ,2014-02-28 16:45:20.6830000
9771,00067311310020,0067311000013,CA,0         ,2014-02-28 16:45:21.2230000
9772,00067311317333,0067311000013,CA,0         ,2014-02-28 16:45:21.2900000
9779,00067311317357,0067311000013,CA,0         ,2014-02-28 16:45:21.7000000
9780,00067311317579,0067311000013,CA,0         ,2014-02-28 16:45:21.7500000
9787,00067311320876,0067311000013,CA,0         ,2014-02-28 16:45:22.1830000
9788,00067311327356,0067311000013,CA,0         ,2014-02-28 16:45:22.2330000
9806,00067311330028,0067311000013,CA,0         ,2014-02-28 16:45:23.7270000
9807,00067311332152,0067311000013,CA,0         ,2014-02-28 16:45:23.7800000
9812,00067311332169,0067311000013,CA,0         ,2014-02-28 16:45:24.0800000
9813,00067311332527,0067311000013,CA,0         ,2014-02-28 16:45:24.1470000
9826,00067311332589,0067311000013,CA,0         ,2014-02-28 16:45:25.0400000
9827,00067311332626,0067311000013,CA,0         ,2014-02-28 16:45:25.1000000
9829,00067311332664,0067311000013,CA,0         ,2014-02-28 16:45:25.2030000
9830,00067311340072,0067311000013,CA,0         ,2014-02-28 16:45:25.2600000
9833,00067311340874,0067311000013,CA,0         ,2014-02-28 16:45:25.4300000
9834,00067311350026,0067311000013,CA,0         ,2014-02-28 16:45:25.4630000
9837,00067311370024,0067311000013,CA,0         ,2014-02-28 16:45:25.5930000
9838,00067311390022,0067311000013,CA,0         ,2014-02-28 16:45:25.6330000
9841,00067311396895,0067311000013,CA,0         ,2014-02-28 16:45:25.7900000
9842,00067311470021,0067311000013,CA,0         ,2014-02-28 16:45:25.8500000
9856,00067311570028,0067311000013,CA,0         ,2014-02-28 16:45:26.7930000
9857,00067311607311,0067311000013,CA,0         ,2014-02-28 16:45:26.8600000
9860,00067311722106,0067311000013,CA,0         ,2014-02-28 16:45:37.0900000
9726,00067311722205,0067311000013,CA,0         ,2014-02-28 16:45:04.8730000
9727,00067311723103,0067311000013,CA,0         ,2014-02-28 16:45:04.9430000
9728,00067311724100,0067311000013,CA,0         ,2014-02-28 16:45:05.0070000
9739,00067311724209,0067311000013,CA,0         ,2014-02-28 16:45:05.6900000
9740,00067311740872,0067311000013,CA,0         ,2014-02-28 16:45:05.7430000
9753,00067311744757,0067311000013,CA,0         ,2014-02-28 16:45:06.6600000
9754,00067311745754,0067311000013,CA,0         ,2014-02-28 16:45:06.7600000
9759,00067311745983,0067311000013,CA,0         ,2014-02-28 16:45:20.5070000
9760,00067311807056,0067311000013,CA,0         ,2014-02-28 16:45:20.5630000
9773,00067311807193,0067311000013,CA,0         ,2014-02-28 16:45:21.3470000
9774,00067311834229,0067311000013,CA,0         ,2014-02-28 16:45:21.4030000
9781,00067311890195,0067311000013,CA,0         ,2014-02-28 16:45:21.8100000
9782,00067311890287,0067311000013,CA,0         ,2014-02-28 16:45:21.8770000
9793,00067311890461,0859862001010,CA,0         ,2014-02-28 16:45:22.6200000
9794,00067311890515,0067311000013,CA,0         ,2014-02-28 16:45:22.8200000
9802,00067311890683,0067311000013,CA,0         ,2014-02-28 16:45:23.4730000
9803,00067311896104,0067311000013,CA,0         ,2014-02-28 16:45:23.5430000
9808,00067311896289,0067311000013,CA,0         ,2014-02-28 16:45:23.8400000
9809,00067311896333,0067311000013,CA,0         ,2014-02-28 16:45:23.8970000
9818,00067311896623,0067311000013,CA,0         ,2014-02-28 16:45:24.5100000
9819,00067311990239,0067311000013,CA,0         ,2014-02-28 16:45:24.5700000
9822,00067311993063,0067311000013,CA,0         ,2014-02-28 16:45:24.7800000
9823,00067311994237,0067311000013,CA,0         ,2014-02-28 16:45:24.8300000
9828,00067311996927,0067311000013,CA,0         ,2014-02-28 16:45:25.1600000
9918,00067312001439,0067312000012,CA,0         ,2014-02-28 16:45:50.3830000
9919,00067312001446,0067312000012,CA,0         ,2014-02-28 16:45:50.4330000
9922,00067312001576,0067312000012,CA,0         ,2014-02-28 16:45:50.6000000
9923,00067312001590,0067312000012,CA,0         ,2014-02-28 16:45:50.6570000
9928,00067312001668,0067312000012,CA,0         ,2014-02-28 16:45:50.9430000
9929,00067312002085,0067312000012,CA,0         ,2014-02-28 16:45:51.0100000
9934,00067312002108,0067312000012,CA,0         ,2014-02-28 16:45:51.2970000
9935,00067312002153,0067312000012,CA,0         ,2014-02-28 16:45:51.3470000
9946,00067312002191,0067312000012,CA,0         ,2014-02-28 16:45:52.0700000
9947,00067312002207,0067312000012,CA,0         ,2014-02-28 16:45:52.1700000
9916,00067312002214,0067312000012,CA,0         ,2014-02-28 16:45:50.2930000
9917,00067312002542,0067312000012,CA,0         ,2014-02-28 16:45:50.3400000
9920,00067312002559,0067312000012,CA,0         ,2014-02-28 16:45:50.4830000
9921,00067312002566,0067312000012,CA,0         ,2014-02-28 16:45:50.5400000
9924,00067312002832,0067312000012,CA,0         ,2014-02-28 16:45:50.7130000
9925,00067312002849,0067312000012,CA,0         ,2014-02-28 16:45:50.7700000
9930,00067312002856,0067312000012,CA,0         ,2014-02-28 16:45:51.0630000
9931,00067312002863,0067312000012,CA,0         ,2014-02-28 16:45:51.1270000
9936,00067312002870,0067312000012,CA,0         ,2014-02-28 16:45:51.4000000
9937,00067312002887,0067312000012,CA,0         ,2014-02-28 16:45:51.4600000
9942,00067312003488,0067312000012,CA,0         ,2014-02-28 16:45:51.7500000
9943,00067312003501,0067312000012,CA,0         ,2014-02-28 16:45:51.8130000
9948,00067312003518,0067312000012,CA,0         ,2014-02-28 16:45:52.2770000
9949,00067312003525,0067312000012,CA,0         ,2014-02-28 16:45:52.4000000
9950,00067312003570,0067312000012,CA,0         ,2014-02-28 16:45:52.5270000
9951,00067312003587,0067312000012,CA,0         ,2014-02-28 16:45:52.6530000
9954,00067312003907,0067312000012,CA,0         ,2014-02-28 16:45:53.1270000
9955,00067312004409,0067312000012,CA,0         ,2014-02-28 16:45:53.2800000
9956,00067312004416,0067312000012,CA,0         ,2014-02-28 16:45:53.4070000
9957,00067312004423,0067312000012,CA,0         ,2014-02-28 16:45:53.5100000
9958,00067312004430,0067312000012,CA,0         ,2014-02-28 16:45:53.6330000
9959,00067312004447,0067312000012,CA,0         ,2014-02-28 16:45:53.6900000
9962,00067312004454,0067312000012,CA,0         ,2014-02-28 16:45:53.8570000
9963,00067312004461,0067312000012,CA,0         ,2014-02-28 16:45:53.9070000
9964,00067312005093,0067312000012,CA,0         ,2014-02-28 16:45:53.9670000
9965,00067312005109,0067312000012,CA,0         ,2014-02-28 16:45:54.0270000
9968,00067312005116,0067312000012,CA,0         ,2014-02-28 16:45:54.2070000
9969,00067312005123,0067312000012,CA,0         ,2014-02-28 16:45:54.2600000
9970,00067312005130,0067312000012,CA,0         ,2014-02-28 16:45:54.3100000
9971,00067312005215,0067312000012,CA,0         ,2014-02-28 16:45:54.3730000
9972,00067312005222,0067312000012,CA,0         ,2014-02-28 16:45:54.4330000
9973,00067312005253,0067312000012,CA,0         ,2014-02-28 16:45:54.5500000
9926,00067312005260,0067312000012,CA,0         ,2014-02-28 16:45:50.8300000
9927,00067312005277,0067312000012,CA,0         ,2014-02-28 16:45:50.8900000
9932,00067312005284,0067312000012,CA,0         ,2014-02-28 16:45:51.1870000
9933,00067312005291,0067312000012,CA,0         ,2014-02-28 16:45:51.2430000
9938,00067312005420,0067312000012,CA,0         ,2014-02-28 16:45:51.5200000
9939,00067312005499,0067312000012,CA,0         ,2014-02-28 16:45:51.5870000
9940,00067312005505,0067312000012,CA,0         ,2014-02-28 16:45:51.6400000
9941,00067312005512,0067312000012,CA,0         ,2014-02-28 16:45:51.6930000
9944,00067312005529,0067312000012,CA,0         ,2014-02-28 16:45:51.9030000
9945,00067312005536,0067312000012,CA,0         ,2014-02-28 16:45:51.9970000
9952,00067312006250,0067312000012,CA,0         ,2014-02-28 16:45:52.7800000
9953,00067312006281,0067312000012,CA,0         ,2014-02-28 16:45:52.9500000
9960,00067312006496,0067312000012,CA,0         ,2014-02-28 16:45:53.7430000
9961,00067312006540,0067312000012,CA,0         ,2014-02-28 16:45:53.8000000
9966,00067312006557,0067312000012,CA,0         ,2014-02-28 16:45:54.0900000
9967,00067312006571,0067312000012,CA,0         ,2014-02-28 16:45:54.1500000
9974,00067312006588,0067312000012,CA,0         ,2014-02-28 16:45:54.6300000
9975,00067312006779,0067312000012,CA,0         ,2014-02-28 16:45:54.6970000
9976,00067312006786,0067312000012,CA,0         ,2014-02-28 16:45:54.7500000
9977,00067312007042,0067312000012,CA,0         ,2014-02-28 16:45:54.8100000
9978,00067312007059,0067312000012,CA,0         ,2014-02-28 16:45:54.8830000
9979,00067312007066,0067312000012,CA,0         ,2014-02-28 16:45:54.9630000
9980,00067312007219,0067312000012,CA,0         ,2014-02-28 16:45:55.0370000
9981,00067312007226,0067312000012,CA,0         ,2014-02-28 16:45:55.1100000
9982,00067312007233,0067312000012,CA,0         ,2014-02-28 16:45:55.1830000
31635,00067400000023,0067400000016,CA,0         ,2014-10-03 09:53:35.0570000
31636,00067400000108,0067400000016,CA,0         ,2014-10-03 09:53:35.1130000
31704,00067400000184,0067400000016,CA,0         ,2014-10-03 09:53:42.9470000
31680,00067400000238,0067400000016,CA,0         ,2014-10-03 09:53:40.2200000
31681,00067400000290,0067400000016,CA,0         ,2014-10-03 09:53:40.3200000
31682,00067400000672,0067400000016,CA,0         ,2014-10-03 09:53:40.3900000
31683,00067400000733,0067400000016,CA,0         ,2014-10-03 09:53:40.4530000
31705,00067400000863,0067400000016,CA,0         ,2014-10-03 09:53:43.0070000
31637,00067400001259,0067400000016,CA,0         ,2014-10-03 09:53:35.1670000
31706,00067400001266,0067400000016,CA,0         ,2014-10-03 09:53:43.0730000
31638,00067400001273,0067400000016,CA,0         ,2014-10-03 09:53:35.3130000
31639,00067400001303,0067400000016,CA,0         ,2014-10-03 09:53:35.3830000
11877,00067400001860,0067400000016,CA,0         ,2014-02-28 16:52:59.2170000
11878,00067400001877,0067400000016,CA,0         ,2014-02-28 16:52:59.2500000
31640,00067400010749,0067400000016,CA,0         ,2014-10-03 09:53:35.4600000
31641,00067400014518,0067400000016,CA,0         ,2014-10-03 09:53:35.5700000
31684,00067400014525,0067400000016,CA,0         ,2014-10-03 09:53:40.5170000
31685,00067400014532,0067400000016,CA,0         ,2014-10-03 09:53:40.5970000
31707,00067400014549,0067400000016,CA,0         ,2014-10-03 09:53:43.1370000
31723,00067400014556,0067400000016,CA,0         ,2014-10-09 13:27:36.8230000
31686,00067400014952,0067400000016,CA,0         ,2014-10-03 09:53:40.6630000
11881,00067400014969,0067400000016,CA,0         ,2014-02-28 16:52:59.3630000
11882,00067400017922,0067400000016,CA,0         ,2014-02-28 16:52:59.4030000
11895,00067400021738,0067400000016,CA,0         ,2014-02-28 16:52:59.9700000
11896,00067400021745,0067400000016,CA,0         ,2014-02-28 16:53:00.0070000
11867,00067400021752,0067400000016,CA,0         ,2014-02-28 16:52:58.7200000
31642,00067400021776,0067400000016,CA,0         ,2014-10-03 09:53:35.8370000
31643,00067400021783,0067400000016,CA,0         ,2014-10-03 09:53:36.0300000
31644,00067400021790,0067400000016,CA,0         ,2014-10-03 09:53:36.1500000
31645,00067400021806,0067400000016,CA,0         ,2014-10-03 09:53:36.2530000
11868,00067400021820,0067400000016,CA,0         ,2014-02-28 16:52:58.7770000
11869,00067400021837,0067400000016,CA,0         ,2014-02-28 16:52:58.8370000
11870,00067400021844,0067400000016,CA,0         ,2014-02-28 16:52:58.9000000
11871,00067400030006,0067400000016,CA,0         ,2014-02-28 16:52:58.9470000
11872,00067400030020,0067400000016,CA,0         ,2014-02-28 16:52:59.0030000
11873,00067400030037,0067400000016,CA,0         ,2014-02-28 16:52:59.0530000
32614,00067400111576,0067400000016,CA,0         ,2016-01-22 11:17:13.4330000
11874,00067400510690,0067400000016,CA,0         ,2014-02-28 16:52:59.0930000
11875,00067400515558,0067400000016,CA,0         ,2014-02-28 16:52:59.1370000
11876,00067400515664,0067400000016,CA,0         ,2014-02-28 16:52:59.1800000
11879,00067400515695,0067400000016,CA,0         ,2014-02-28 16:52:59.2930000
11880,00067400515701,0067400000016,CA,0         ,2014-02-28 16:52:59.3270000
11883,00067400515725,0067400000016,CA,0         ,2014-02-28 16:52:59.4470000
11884,00067400515732,0067400000016,CA,0         ,2014-02-28 16:52:59.4870000
11885,00067400515978,0067400000016,CA,0         ,2014-02-28 16:52:59.5230000
31646,00067400610000,0067400000016,CA,0         ,2014-10-03 09:53:36.7600000
31709,00067400610017,0067400000016,CA,0         ,2014-10-03 09:53:43.2930000
31710,00067400610024,0067400000016,CA,0         ,2014-10-03 09:53:43.3500000
31647,00067400611120,0067400000016,CA,0         ,2014-10-03 09:53:36.8330000
31648,00067400616200,0067400000016,CA,0         ,2014-10-03 09:53:36.9000000
31649,00067400616224,0067400000016,CA,0         ,2014-10-03 09:53:36.9700000
31650,00067400616279,0067400000016,CA,0         ,2014-10-03 09:53:37.0200000
11886,00067400623109,0067400000016,CA,0         ,2014-02-28 16:52:59.5600000
31697,00067400623147,0067400000016,CA,0         ,2014-10-03 09:53:42.3530000
31698,00067400624021,0067400000016,CA,0         ,2014-10-03 09:53:42.4300000
31651,00067400624151,0067400000016,CA,0         ,2014-10-03 09:53:37.1330000
11887,00067400624229,0067400000016,CA,0         ,2014-02-28 16:52:59.6130000
31711,00067400732528,0067400000016,CA,0         ,2014-10-03 09:53:43.4170000
11888,00067400732566,0067400000016,CA,0         ,2014-02-28 16:52:59.6700000
31687,00067400732603,0067400000016,CA,0         ,2014-10-03 09:53:41.1170000
11889,00067400734089,0067400000016,CA,0         ,2014-02-28 16:52:59.7300000
31667,00067400734232,0067400000016,CA,0         ,2014-10-03 09:53:38.3530000
11890,00067400735550,0067400000016,CA,0         ,2014-02-28 16:52:59.7830000
11891,00067400735697,0067400000016,CA,0         ,2014-02-28 16:52:59.8170000
11892,00067400735703,0067400000016,CA,0         ,2014-02-28 16:52:59.8530000
31652,00067400735734,0067400000016,CA,0         ,2014-10-03 09:53:37.2700000
31653,00067400746518,0067400000016,CA,0         ,2014-10-03 09:53:37.3330000
11897,00067400746525,0067400000016,CA,0         ,2014-02-28 16:53:00.0400000
26611,00067408000889,0067408000018,CA,0         ,2014-02-28 17:53:18.0200000
26612,00067408000902,0067408000018,CA,0         ,2014-02-28 17:53:18.0870000
26613,00067408030305,0067408000018,CA,0         ,2014-02-28 17:53:18.1470000
6798,00067417001105,0067417000016,CA,0         ,2014-02-28 16:34:47.8400000
6799,00067417002102,0067417000016,CA,0         ,2014-02-28 16:34:47.8900000
6800,00067417831054,0067417000016,CA,0         ,2014-02-28 16:34:47.9400000
30521,00067486011852,0067486000016,CA,0         ,2014-02-28 18:08:04.0300000
30522,00067486011869,0067486000016,CA,0         ,2014-02-28 18:08:04.0830000
23977,00067499081002,0067499000010,CA,0         ,2014-02-28 17:42:18.2030000
23978,00067499083006,0067499000010,CA,0         ,2014-02-28 17:42:18.2800000
32944,00067499090004,0067499000010,CA,0         ,2016-06-27 15:23:44.1730000
32890,00067499091001,0067499000010,CA,0         ,2016-06-27 15:23:35.2370000
32930,00067499092008,0067499000010,CA,0         ,2016-06-27 15:23:41.9370000
30903,00067534164547,0675340000128,CA,0         ,2014-02-28 18:09:31.6200000
2039,00067535000073,0067535000011,CA,0         ,2014-02-28 16:17:08.1030000
2040,00067535000080,0067535000011,CA,0         ,2014-02-28 16:17:08.1600000
2043,00067535123017,0067535000011,CA,0         ,2014-02-28 16:17:08.3130000
2044,00067535123109,0067535000011,CA,0         ,2014-02-28 16:17:08.3630000
2045,00067535123437,0067535000011,CA,0         ,2014-02-28 16:17:08.4130000
2046,00067535123499,0067535000011,CA,0         ,2014-02-28 16:17:08.4900000
2047,00067535123895,0067535000011,CA,0         ,2014-02-28 16:17:08.5530000
2052,00067535201906,0067535000011,CA,0         ,2014-02-28 16:17:08.8300000
2053,00067535211264,0067535000011,CA,0         ,2014-02-28 16:17:08.8930000
2056,00067535304003,0067535000011,CA,0         ,2014-02-28 16:17:09.0700000
2057,00067535309503,0067535000011,CA,0         ,2014-02-28 16:17:09.1270000
2060,00067535331849,0067535000011,CA,0         ,2014-02-28 16:17:09.2800000
2061,00067535395360,0067535000011,CA,0         ,2014-02-28 16:17:09.3370000
2064,00067535395377,0067535000011,CA,0         ,2014-02-28 16:17:09.4900000
2065,00067535395568,0067535000011,CA,0         ,2014-02-28 16:17:09.5400000
2066,00067535395827,0067535000011,CA,0         ,2014-02-28 16:17:09.5900000
2067,00067535444150,0067535000011,CA,0         ,2014-02-28 16:17:09.6400000
2070,00067535505257,0067535000011,CA,0         ,2014-02-28 16:17:09.8000000
2071,00067535505264,0067535000011,CA,0         ,2014-02-28 16:17:09.8470000
2072,00067535505271,0067535000011,CA,0         ,2014-02-28 16:17:09.9000000
2073,00067535582067,0067535000011,CA,0         ,2014-02-28 16:17:09.9530000
2076,00067535585709,0067535000011,CA,0         ,2014-02-28 16:17:10.1100000
2077,00067535585808,0067535000011,CA,0         ,2014-02-28 16:17:10.1730000
2078,00067535587536,0067535000011,CA,0         ,2014-02-28 16:17:10.2300000
2081,00067535601331,0067535000011,CA,0         ,2014-02-28 16:17:10.3700000
2082,00067535602062,0067535000011,CA,0         ,2014-02-28 16:17:10.4230000
2083,00067535606008,0067535000011,CA,0         ,2014-02-28 16:17:10.4870000
2084,00067535606336,0067535000011,CA,0         ,2014-02-28 16:17:10.5500000
2092,00067535606473,0067535000011,CA,0         ,2014-02-28 16:17:10.9970000
2093,00067535606480,0067535000011,CA,0         ,2014-02-28 16:17:11.0500000
2118,00067535606497,0067535000011,CA,0         ,2014-02-28 16:17:12.4430000
2119,00067535606541,0067535000011,CA,0         ,2014-02-28 16:17:12.5200000
2120,00067535606565,0067535000011,CA,0         ,2014-02-28 16:17:12.5870000
2121,00067535606756,0067535000011,CA,0         ,2014-02-28 16:17:12.6530000
2042,00067535609047,0067535000011,CA,0         ,2014-02-28 16:17:08.2570000
2048,00067535610043,0067535000011,CA,0         ,2014-02-28 16:17:08.6100000
2049,00067535610067,0067535000011,CA,0         ,2014-02-28 16:17:08.6670000
2050,00067535610074,0067535000011,CA,0         ,2014-02-28 16:17:08.7200000
2051,00067535610104,0067535000011,CA,0         ,2014-02-28 16:17:08.7770000
2054,00067535620004,0067535000011,CA,0         ,2014-02-28 16:17:08.9670000
2055,00067535661014,0067535000011,CA,0         ,2014-02-28 16:17:09.0200000
2058,00067535661021,0067535000011,CA,0         ,2014-02-28 16:17:09.1730000
2059,00067535661038,0067535000011,CA,0         ,2014-02-28 16:17:09.2200000
2062,00067535661052,0067535000011,CA,0         ,2014-02-28 16:17:09.3900000
2063,00067535661069,0067535000011,CA,0         ,2014-02-28 16:17:09.4400000
2068,00067535661083,0067535000011,CA,0         ,2014-02-28 16:17:09.7030000
2069,00067535661090,0067535000011,CA,0         ,2014-02-28 16:17:09.7500000
2074,00067535661106,0067535000011,CA,0         ,2014-02-28 16:17:10.0030000
2075,00067535661137,0067535000011,CA,0         ,2014-02-28 16:17:10.0600000
2079,00067535661151,0067535000011,CA,0         ,2014-02-28 16:17:10.2830000
2080,00067535661168,0067535000011,CA,0         ,2014-02-28 16:17:10.3270000
2085,00067535661182,0067535000011,CA,0         ,2014-02-28 16:17:10.6070000
2086,00067535663001,0067535000011,CA,0         ,2014-02-28 16:17:10.6730000
2115,00067535907105,0067535000011,CA,0         ,2014-02-28 16:17:12.2800000
2116,00067535907129,0067535000011,CA,0         ,2014-02-28 16:17:12.3300000
30523,00067568110701,0067568000019,CA,0         ,2014-02-28 18:08:05.0830000
30524,00067568110800,0067568000019,CA,0         ,2014-02-28 18:08:05.1400000
30525,00067568110909,0067568000019,CA,0         ,2014-02-28 18:08:05.2000000
30526,00067568111302,0067568000019,CA,0         ,2014-02-28 18:08:05.2600000
30527,00067568111500,0067568000019,CA,0         ,2014-02-28 18:08:05.3200000
30528,00067568111609,0067568000019,CA,0         ,2014-02-28 18:08:05.3800000
30529,00067568111708,0067568000019,CA,0         ,2014-02-28 18:08:05.4430000
30530,00067568111906,0067568000019,CA,0         ,2014-02-28 18:08:05.5100000
30531,00067568112606,0067568000019,CA,0         ,2014-02-28 18:08:05.6830000
13008,00067585682007,0056040000012,CA,0         ,2014-02-28 16:57:09.1600000
6803,00067603000011,0067603000011,CA,0         ,2014-02-28 16:34:48.6900000
6804,00067603000028,0067603000011,CA,0         ,2014-02-28 16:34:48.7470000
6801,00067603001070,0067603000011,CA,0         ,2014-02-28 16:34:48.5800000
6802,00067603501136,0067603000011,CA,0         ,2014-02-28 16:34:48.6330000
30532,00067662410363,0067662000014,CA,0         ,2014-02-28 18:08:06.0900000
30533,00067662582671,0067662000014,CA,0         ,2014-02-28 18:08:06.1400000
30814,00067714000016,0620437000017,CA,0         ,2014-02-28 18:09:15.4770000
30815,00067714000092,0620437000017,CA,0         ,2014-02-28 18:09:15.5370000
30816,00067714000191,0620437000017,CA,0         ,2014-02-28 18:09:15.5970000
30817,00067714000849,0620437000017,CA,0         ,2014-02-28 18:09:15.6670000
30818,00067714001129,0620437000017,CA,0         ,2014-02-28 18:09:15.7270000
30819,00067714001136,0620437000017,CA,0         ,2014-02-28 18:09:15.7800000
30820,00067714001143,0620437000017,CA,0         ,2014-02-28 18:09:15.8330000
30821,00067714001297,0620437000017,CA,0         ,2014-02-28 18:09:15.8900000
31548,00067714001334,0620437000017,CA,0         ,2014-10-01 09:32:20.4000000
30822,00067714002058,0620437000017,CA,0         ,2014-02-28 18:09:15.9430000
30823,00067714003420,0620437000017,CA,0         ,2014-02-28 18:09:16.0000000
30824,00067714003437,0620437000017,CA,0         ,2014-02-28 18:09:16.0630000
30825,00067714004038,0620437000017,CA,0         ,2014-02-28 18:09:16.1230000
30826,00067714004045,0620437000017,CA,0         ,2014-02-28 18:09:16.1870000
30827,00067714004052,0620437000017,CA,0         ,2014-02-28 18:09:16.2500000
30828,00067714004199,0620437000017,CA,0         ,2014-02-28 18:09:16.3130000
30829,00067714004205,0620437000017,CA,0         ,2014-02-28 18:09:16.3730000
30830,00067714004335,0620437000017,CA,0         ,2014-02-28 18:09:16.4430000
30831,00067714004588,0620437000017,CA,0         ,2014-02-28 18:09:16.5130000
30832,00067714006506,0620437000017,CA,0         ,2014-02-28 18:09:16.5770000
30833,00067714006735,0620437000017,CA,0         ,2014-02-28 18:09:16.6330000
30834,00067714006742,0620437000017,CA,0         ,2014-02-28 18:09:16.7000000
30835,00067714006759,0620437000017,CA,0         ,2014-02-28 18:09:16.7600000
30836,00067714006766,0620437000017,CA,0         ,2014-02-28 18:09:16.8230000
30837,00067714006858,0620437000017,CA,0         ,2014-02-28 18:09:16.8870000
31620,00067714007183,0620437000017,CA,0         ,2014-10-01 09:32:26.6100000
11904,00067716001202,0067716000014,CA,0         ,2014-02-28 16:53:00.9570000
11905,00067716004166,0067716000014,CA,0         ,2014-02-28 16:53:01.0100000
11906,00067716004241,0067716000014,CA,0         ,2014-02-28 16:53:01.0530000
9983,00067752011548,0067752000016,CA,0         ,2014-02-28 16:45:55.7400000
9984,00067752011753,0067752000016,CA,0         ,2014-02-28 16:45:55.7970000
14168,00067773018656,0067123000010,CA,0         ,2014-02-28 17:01:20.2770000
14169,00067773060044,0067123000010,CA,0         ,2014-02-28 17:01:20.3400000
14172,00067773060112,0067123000010,CA,0         ,2014-02-28 17:01:20.5300000
6805,00067773100122,0067773000019,CA,0         ,2014-02-28 16:34:51.1500000
6806,00067773115911,0067773000019,CA,0         ,2014-02-28 16:34:51.2030000
6807,00067773140104,0067773000019,CA,0         ,2014-02-28 16:34:51.2570000
6808,00067773140111,0067773000019,CA,0         ,2014-02-28 16:34:51.3070000
6809,00067773160126,0067773000019,CA,0         ,2014-02-28 16:34:51.3630000
6810,00067773200129,0067773000019,CA,0         ,2014-02-28 16:34:51.4200000
6811,00067773270115,0067773000019,CA,0         ,2014-02-28 16:34:51.4730000
6812,00067773273109,0067773000019,CA,0         ,2014-02-28 16:34:51.5300000
6813,00067773470102,0067773000019,CA,0         ,2014-02-28 16:34:51.5800000
6814,00067773470119,0067773000019,CA,0         ,2014-02-28 16:34:51.6370000
6815,00067773600127,0067773000019,CA,0         ,2014-02-28 16:34:51.6670000
6816,00067773740137,0067773000019,CA,0         ,2014-02-28 16:34:51.6970000
14173,00067773800114,0067123000010,CA,0         ,2014-02-28 17:01:20.6070000
6817,00067773800213,0067773000019,CA,0         ,2014-02-28 16:34:51.7230000
6818,00067773910103,0067773000019,CA,0         ,2014-02-28 16:34:51.7500000
6820,00067773984111,0067773000019,CA,0         ,2014-02-28 16:34:51.8070000
9987,00067800000043,0067800000012,CA,0         ,2014-02-28 16:46:09.2570000
9988,00067800000050,0067800000012,CA,0         ,2014-02-28 16:46:09.3130000
